ID;Value;;15819
1659;0,14;;
1660;0,38;;
1661;0,23;;
1662;0,16;;
1663;0,73;;
1664;0,59;;
1665;0,66;;
1666;0,35;;
1667;0,04;;
1668;0,37;;
1669;1,21;;
1670;0,35;;
1671;0,46;;
1672;0,55;;
1673;0,45;;
1674;0,52;;
1675;0,74;;
1676;0,27;;
1677;0,59;;
1678;0,14;;
1679;0,15;;
1680;0,22;;
1681;0,24;;
1682;0,90;;
1683;0,24;;
1684;0,06;;
1685;0,56;;
1686;0,16;;
1687;0,09;;
1688;0,33;;
1689;0,25;;
1690;0,37;;
1691;0,08;;
1692;0,08;;
1693;0,04;;
1694;0,30;;
1695;0,27;;
1696;0,11;;
1697;0,10;;
1698;3,55;;
1699;0,63;;
1700;0,70;;
1701;0,01;;
1702;1,22;;
1703;0,15;;
1704;0,72;;
1705;0,04;;
1706;0,31;;
1707;0,31;;
1708;0,27;;
1709;0,79;;
1710;0,20;;
1711;0,18;;
1712;0,04;;
1713;0,06;;
1714;0,18;;
1715;0,44;;
1716;0,13;;
1717;0,83;;
1718;0,36;;
1719;1,04;;
1720;0,40;;
1721;2,85;;
1722;0,04;;
1723;0,36;;
1724;0,03;;
1725;3,10;;
1726;0,12;;
1727;1,52;;
1728;0,11;;
1729;0,42;;
1730;0,32;;
1731;0,05;;
1732;0,51;;
1733;0,21;;
1734;0,59;;
1735;0,38;;
1736;0,46;;
1737;0,34;;
1738;0,58;;
1739;0,05;;
1740;0,77;;
1741;0,05;;
1742;0,25;;
1743;0,06;;
1744;0,30;;
1745;0,47;;
1746;0,29;;
1747;1,60;;
1748;0,46;;
1749;0,12;;
1750;0,16;;
1751;0,02;;
1752;0,41;;
1753;0,18;;
1754;0,38;;
1755;0,56;;
1756;0,26;;
1757;0,59;;
1758;0,38;;
1759;0,58;;
1760;0,32;;
1761;0,09;;
1762;0,45;;
1763;0,48;;
1764;0,46;;
1765;0,03;;
1766;0,30;;
1767;0,35;;
1768;0,63;;
1769;0,31;;
1770;0,43;;
1771;0,17;;
1772;0,50;;
1773;0,37;;
1774;0,03;;
1775;0,19;;
1776;0,58;;
1777;0,53;;
1778;0,83;;
1779;0,02;;
1780;0,13;;
1781;0,39;;
1782;1,53;;
1783;0,70;;
1784;0,35;;
1785;0,74;;
1786;0,46;;
1787;0,34;;
1788;3,80;;
1789;0,31;;
1790;0,34;;
1791;0,63;;
1792;0,45;;
1793;1,02;;
1794;0,57;;
1795;0,23;;
1796;0,27;;
1797;0,20;;
1798;0,20;;
1799;0,44;;
1800;0,71;;
1801;2,14;;
1802;0,11;;
1803;1,39;;
1804;0,37;;
1805;0,28;;
1806;5,58;;
1807;0,11;;
1808;0,12;;
1809;0,13;;
1810;0,99;;
1811;0,83;;
1812;0,14;;
1813;1,06;;
1814;0,05;;
1815;0,20;;
1816;0,35;;
1817;0,32;;
1818;0,29;;
1819;0,17;;
1820;0,04;;
1821;0,31;;
1822;0,90;;
1823;0,01;;
1824;0,46;;
1825;0,20;;
1826;0,28;;
1827;0,00;;
1828;0,97;;
1829;0,18;;
1830;0,58;;
1831;0,06;;
1832;0,40;;
1833;0,49;;
1834;0,61;;
1835;0,11;;
1836;0,03;;
1837;0,01;;
1838;0,55;;
1839;0,24;;
1840;0,21;;
1841;0,48;;
1842;1,20;;
1843;0,50;;
1844;0,16;;
1845;1,67;;
1846;0,55;;
1847;0,54;;
1848;0,74;;
1849;0,55;;
1850;0,81;;
1851;0,43;;
1852;0,24;;
1853;0,07;;
1854;0,36;;
1855;0,19;;
1856;0,12;;
1857;0,09;;
1858;0,07;;
1859;0,20;;
1860;0,59;;
1861;0,39;;
1862;0,99;;
1863;0,13;;
1864;0,29;;
1865;1,03;;
1866;1,37;;
1867;0,42;;
1868;0,01;;
1869;0,56;;
1870;0,92;;
1871;0,37;;
1872;0,40;;
1873;0,19;;
1874;0,17;;
1875;0,34;;
1876;0,16;;
1877;0,66;;
1878;0,29;;
1879;0,83;;
1880;0,47;;
1881;0,07;;
1882;0,20;;
1883;0,08;;
1884;0,27;;
1885;0,48;;
1886;1,01;;
1887;0,31;;
1888;0,27;;
1889;0,30;;
1890;0,41;;
1891;0,64;;
1892;0,01;;
1893;0,88;;
1894;0,52;;
1895;0,16;;
1896;0,08;;
1897;0,16;;
1898;0,70;;
1899;0,14;;
1900;1,58;;
1901;0,96;;
1902;0,59;;
1903;0,26;;
1904;0,32;;
1905;0,28;;
1906;0,18;;
1907;1,34;;
1908;0,61;;
1909;0,55;;
1910;1,48;;
1911;0,31;;
1912;0,41;;
1913;0,29;;
1914;0,34;;
1915;0,03;;
1916;0,08;;
1917;0,48;;
1918;0,02;;
1919;0,59;;
1920;0,04;;
1921;0,09;;
1922;0,74;;
1923;0,03;;
1924;1,23;;
1925;0,17;;
1926;0,34;;
1927;0,79;;
1928;0,62;;
1929;0,15;;
1930;0,23;;
1931;0,34;;
1932;0,24;;
1933;0,16;;
1934;1,02;;
1935;0,15;;
1936;0,26;;
1937;0,42;;
1938;0,41;;
1939;0,61;;
1940;0,43;;
1941;0,17;;
1942;0,25;;
1943;0,46;;
1944;0,25;;
1945;0,31;;
1946;0,02;;
1947;0,08;;
1948;1,03;;
1949;0,30;;
1950;3,85;;
1951;0,35;;
1952;0,54;;
1953;1,79;;
1954;0,45;;
1955;1,40;;
1956;0,70;;
1957;0,01;;
1958;0,48;;
1959;0,38;;
1960;0,42;;
1961;0,51;;
1962;1,28;;
1963;0,26;;
1964;0,53;;
1965;0,29;;
1966;0,18;;
1967;0,01;;
1968;0,02;;
1969;0,18;;
1970;0,62;;
1971;0,13;;
1972;0,30;;
1973;6,60;;
1974;0,09;;
1975;0,08;;
1976;0,30;;
1977;0,51;;
1978;0,45;;
1979;0,56;;
1980;0,24;;
1981;0,17;;
1982;0,46;;
1983;0,89;;
1984;1,46;;
1985;0,21;;
1986;0,30;;
1987;0,31;;
1988;0,20;;
1989;0,52;;
1990;0,26;;
1991;0,19;;
1992;0,02;;
1993;1,46;;
1994;0,51;;
1995;0,55;;
1996;0,34;;
1997;0,76;;
1998;0,84;;
1999;0,28;;
2000;0,07;;
2001;0,09;;
2002;0,84;;
2003;0,05;;
2004;0,25;;
2005;0,01;;
2006;0,74;;
2007;0,14;;
2008;0,39;;
2009;0,13;;
2010;0,13;;
2011;0,42;;
2012;0,20;;
2013;0,51;;
2014;0,26;;
2015;0,60;;
2016;0,69;;
2017;1,58;;
2018;0,13;;
2019;0,22;;
2020;0,03;;
2021;0,32;;
2022;0,12;;
2023;1,64;;
2024;0,22;;
2025;0,85;;
2026;0,63;;
2027;0,44;;
2028;0,47;;
2029;0,40;;
2030;0,38;;
2031;0,23;;
2032;0,27;;
2033;0,45;;
2034;0,47;;
2035;0,15;;
2036;2,17;;
2037;0,16;;
2038;0,68;;
2039;0,36;;
2040;0,25;;
2041;0,08;;
2042;0,64;;
2043;0,35;;
2044;0,14;;
2045;0,37;;
2046;0,01;;
2047;0,14;;
2048;0,27;;
2049;0,04;;
2050;1,07;;
2051;0,20;;
2052;0,09;;
2053;0,44;;
2054;0,74;;
2055;0,37;;
2056;0,52;;
2057;0,49;;
2058;0,07;;
2059;3,05;;
2060;0,06;;
2061;0,18;;
2062;0,14;;
2063;1,14;;
2064;0,00;;
2065;0,23;;
2066;0,04;;
2067;0,71;;
2068;0,81;;
2069;0,55;;
2070;0,06;;
2071;0,92;;
2072;0,26;;
2073;0,22;;
2074;0,43;;
2075;0,18;;
2076;1,79;;
2077;0,10;;
2078;0,52;;
2079;0,04;;
2080;0,14;;
2081;0,26;;
2082;1,37;;
2083;0,32;;
2084;0,20;;
2085;0,31;;
2086;0,56;;
2087;0,33;;
2088;0,10;;
2089;0,87;;
2090;0,22;;
2091;0,26;;
2092;0,04;;
2093;0,15;;
2094;0,54;;
2095;0,03;;
2096;0,30;;
2097;0,53;;
2098;0,56;;
2099;0,26;;
2100;0,38;;
2101;0,10;;
2102;0,53;;
2103;0,08;;
2104;0,33;;
2105;0,61;;
2106;0,28;;
2107;0,35;;
2108;0,07;;
2109;0,06;;
2110;0,38;;
2111;0,23;;
2112;0,25;;
2113;0,19;;
2114;0,26;;
2115;0,30;;
2116;0,37;;
2117;0,23;;
2118;2,31;;
2119;0,52;;
2120;0,14;;
2121;0,72;;
2122;0,20;;
2123;0,32;;
2124;0,31;;
2125;0,00;;
2126;0,25;;
2127;0,54;;
2128;0,63;;
2129;0,56;;
2130;0,52;;
2131;0,15;;
2132;0,33;;
2133;0,38;;
2134;0,21;;
2135;0,42;;
2136;0,10;;
2137;0,25;;
2138;0,21;;
2139;0,25;;
2140;0,08;;
2141;0,13;;
2142;0,40;;
2143;0,36;;
2144;0,50;;
2145;0,29;;
2146;0,34;;
2147;5,34;;
2148;0,37;;
2149;0,33;;
2150;1,41;;
2151;0,06;;
2152;0,25;;
2153;0,18;;
2154;0,06;;
2155;0,32;;
2156;0,46;;
2157;0,85;;
2158;0,07;;
2159;0,16;;
2160;0,65;;
2161;0,01;;
2162;0,11;;
2163;0,12;;
2164;0,51;;
2165;0,33;;
2166;0,55;;
2167;0,29;;
2168;0,50;;
2169;1,54;;
2170;0,40;;
2171;0,35;;
2172;0,10;;
2173;0,16;;
2174;0,06;;
2175;0,09;;
2176;6,37;;
2177;0,01;;
2178;0,23;;
2179;0,08;;
2180;0,02;;
2181;0,50;;
2182;0,27;;
2183;1,02;;
2184;0,27;;
2185;0,09;;
2186;0,10;;
2187;0,46;;
2188;0,11;;
2189;0,45;;
2190;0,43;;
2191;0,16;;
2192;0,06;;
2193;0,43;;
2194;0,36;;
2195;2,36;;
2196;0,80;;
2197;0,01;;
2198;0,27;;
2199;0,13;;
2200;0,28;;
2201;0,04;;
2202;0,22;;
2203;0,17;;
2204;0,31;;
2205;0,33;;
2206;0,02;;
2207;0,05;;
2208;0,14;;
2209;0,76;;
2210;0,27;;
2211;0,19;;
2212;0,22;;
2213;0,06;;
2214;0,72;;
2215;1,31;;
2216;0,69;;
2217;0,56;;
2218;0,08;;
2219;0,41;;
2220;0,07;;
2221;0,46;;
2222;0,19;;
2223;0,95;;
2224;0,30;;
2225;0,88;;
2226;0,58;;
2227;0,41;;
2228;0,17;;
2229;1,19;;
2230;0,32;;
2231;0,06;;
2232;0,23;;
2233;1,06;;
2234;0,29;;
2235;0,32;;
2236;0,75;;
2237;0,79;;
2238;0,10;;
2239;0,15;;
2240;0,15;;
2241;0,11;;
2242;0,36;;
2243;0,14;;
2244;0,61;;
2245;1,64;;
2246;0,32;;
2247;0,26;;
2248;0,34;;
2249;0,26;;
2250;0,31;;
2251;0,02;;
2252;0,31;;
2253;1,01;;
2254;0,38;;
2255;0,30;;
2256;0,00;;
2257;3,66;;
2258;0,09;;
2259;0,17;;
2260;0,39;;
2261;1,76;;
2262;0,32;;
2263;0,22;;
2264;0,26;;
2265;1,80;;
2266;0,06;;
2267;0,05;;
2268;1,23;;
2269;0,18;;
2270;0,46;;
2271;0,73;;
2272;0,39;;
2273;0,32;;
2274;0,15;;
2275;0,59;;
2276;0,09;;
2277;0,86;;
2278;0,36;;
2279;0,26;;
2280;0,69;;
2281;0,04;;
2282;0,28;;
2283;0,46;;
2284;0,01;;
2285;0,75;;
2286;0,93;;
2287;0,19;;
2288;0,05;;
2289;0,01;;
2290;0,41;;
2291;1,73;;
2292;0,17;;
2293;0,01;;
2294;0,47;;
2295;0,26;;
2296;0,22;;
2297;0,28;;
2298;0,07;;
2299;0,44;;
2300;2,85;;
2301;0,37;;
2302;0,83;;
2303;0,20;;
2304;0,30;;
2305;0,18;;
2306;0,20;;
2307;0,53;;
2308;0,31;;
2309;0,39;;
2310;0,28;;
2311;0,01;;
2312;0,38;;
2313;0,34;;
2314;3,31;;
2315;0,79;;
2316;0,54;;
2317;0,49;;
2318;1,12;;
2319;0,20;;
2320;0,19;;
2321;0,35;;
2322;0,91;;
2323;0,38;;
2324;1,09;;
2325;0,07;;
2326;0,65;;
2327;0,98;;
2328;0,13;;
2329;0,90;;
2330;0,45;;
2331;0,13;;
2332;0,05;;
2333;0,31;;
2334;0,34;;
2335;0,36;;
2336;0,34;;
2337;0,45;;
2338;0,46;;
2339;1,02;;
2340;0,14;;
2341;0,27;;
2342;0,05;;
2343;0,17;;
2344;0,17;;
2345;0,63;;
2346;0,02;;
2347;0,58;;
2348;0,43;;
2349;0,83;;
2350;0,29;;
2351;1,18;;
2352;0,32;;
2353;1,25;;
2354;0,31;;
2355;0,17;;
2356;0,01;;
2357;0,35;;
2358;0,38;;
2359;0,24;;
2360;0,72;;
2361;0,48;;
2362;0,65;;
2363;0,11;;
2364;0,11;;
2365;0,82;;
2366;0,25;;
2367;0,38;;
2368;0,24;;
2369;0,27;;
2370;0,03;;
2371;0,61;;
2372;0,06;;
2373;0,27;;
2374;0,60;;
2375;0,22;;
2376;0,60;;
2377;0,45;;
2378;3,74;;
2379;0,78;;
2380;0,04;;
2381;0,45;;
2382;0,31;;
2383;0,73;;
2384;0,49;;
2385;0,73;;
2386;1,03;;
2387;0,61;;
2388;0,46;;
2389;0,23;;
2390;0,48;;
2391;0,49;;
2392;0,14;;
2393;0,32;;
2394;0,10;;
2395;0,35;;
2396;0,19;;
2397;0,14;;
2398;0,25;;
2399;1,12;;
2400;0,37;;
2401;0,56;;
2402;1,41;;
2403;0,05;;
2404;0,48;;
2405;0,07;;
2406;2,11;;
2407;0,89;;
2408;0,77;;
2409;0,12;;
2410;0,81;;
2411;0,14;;
2412;0,41;;
2413;0,56;;
2414;0,45;;
2415;0,13;;
2416;0,68;;
2417;0,31;;
2418;0,05;;
2419;0,72;;
2420;0,17;;
2421;0,43;;
2422;0,22;;
2423;0,45;;
2424;0,04;;
2425;0,64;;
2426;5,50;;
2427;0,47;;
2428;0,17;;
2429;1,84;;
2430;0,02;;
2431;0,19;;
2432;0,46;;
2433;0,95;;
2434;0,21;;
2435;0,23;;
2436;0,32;;
2437;0,37;;
2438;0,25;;
2439;0,06;;
2440;0,38;;
2441;3,74;;
2442;0,41;;
2443;0,51;;
2444;0,03;;
2445;0,33;;
2446;0,34;;
2447;3,37;;
2448;0,76;;
2449;1,45;;
2450;0,83;;
2451;0,13;;
2452;0,35;;
2453;1,06;;
2454;0,40;;
2455;0,06;;
2456;0,75;;
2457;0,60;;
2458;0,14;;
2459;0,02;;
2460;0,62;;
2461;0,02;;
2462;0,38;;
2463;0,36;;
2464;0,16;;
2465;0,21;;
2466;0,20;;
2467;0,17;;
2468;0,38;;
2469;0,29;;
2470;0,16;;
2471;0,03;;
2472;0,16;;
2473;0,37;;
2474;1,24;;
2475;0,18;;
2476;0,40;;
2477;0,95;;
2478;0,63;;
2479;0,10;;
2480;0,07;;
2481;1,64;;
2482;0,39;;
2483;0,33;;
2484;0,61;;
2485;0,20;;
2486;0,67;;
2487;0,74;;
2488;0,17;;
2489;0,32;;
2490;1,28;;
2491;0,01;;
2492;0,41;;
2493;0,59;;
2494;0,07;;
2495;0,07;;
2496;0,49;;
2497;0,03;;
2498;0,40;;
2499;0,59;;
2500;0,13;;
2501;0,33;;
2502;0,05;;
2503;0,21;;
2504;3,20;;
2505;0,02;;
2506;0,32;;
2507;1,35;;
2508;0,13;;
2509;2,73;;
2510;0,36;;
2511;0,26;;
2512;0,18;;
2513;0,14;;
2514;0,25;;
2515;0,05;;
2516;0,41;;
2517;0,21;;
2518;0,50;;
2519;1,41;;
2520;0,49;;
2521;0,13;;
2522;0,33;;
2523;0,80;;
2524;0,26;;
2525;0,24;;
2526;0,49;;
2527;0,03;;
2528;0,89;;
2529;0,12;;
2530;0,42;;
2531;0,30;;
2532;0,02;;
2533;0,50;;
2534;0,19;;
2535;0,19;;
2536;0,04;;
2537;0,48;;
2538;0,43;;
2539;0,44;;
2540;0,06;;
2541;1,78;;
2542;0,08;;
2543;1,06;;
2544;0,20;;
2545;1,60;;
2546;1,63;;
2547;0,41;;
2548;1,36;;
2549;0,01;;
2550;0,22;;
2551;0,10;;
2552;0,34;;
2553;0,60;;
2554;0,20;;
2555;0,44;;
2556;0,30;;
2557;0,60;;
2558;0,70;;
2559;0,47;;
2560;0,34;;
2561;0,26;;
2562;2,84;;
2563;0,10;;
2564;#VALUE!;;
2565;0,26;;
2566;0,60;;
2567;0,45;;
2568;0,13;;
2569;0,10;;
2570;0,06;;
2571;0,48;;
2572;0,24;;
2573;0,79;;
2574;0,26;;
2575;0,91;;
2576;0,52;;
2577;0,44;;
2578;0,85;;
2579;0,61;;
2580;0,49;;
2581;0,04;;
2582;0,25;;
2583;0,38;;
2584;1,07;;
2585;0,51;;
2586;0,65;;
2587;0,85;;
2588;0,37;;
2589;0,79;;
2590;0,39;;
2591;0,07;;
2592;0,53;;
2593;0,43;;
2594;0,59;;
2595;0,73;;
2596;0,07;;
2597;0,05;;
2598;0,11;;
2599;0,28;;
2600;0,26;;
2601;0,22;;
2602;0,67;;
2603;0,48;;
2604;2,11;;
2605;#VALUE!;;
2606;0,57;;
2607;0,35;;
2608;0,17;;
2609;0,12;;
2610;0,07;;
2611;0,36;;
2612;0,56;;
2613;0,52;;
2614;1,39;;
2615;0,43;;
2616;0,49;;
2617;0,31;;
2618;0,07;;
2619;0,11;;
2620;0,44;;
2621;0,41;;
2622;0,07;;
2623;0,78;;
2624;0,75;;
2625;6,14;;
2626;0,35;;
2627;0,39;;
2628;0,11;;
2629;0,53;;
2630;0,07;;
2631;0,13;;
2632;0,26;;
2633;0,02;;
2634;0,29;;
2635;5,75;;
2636;0,45;;
2637;0,15;;
2638;0,30;;
2639;0,28;;
2640;0,23;;
2641;0,67;;
2642;0,18;;
2643;0,44;;
2644;0,02;;
2645;0,71;;
2646;0,21;;
2647;0,37;;
2648;0,10;;
2649;0,10;;
2650;0,26;;
2651;0,03;;
2652;0,10;;
2653;0,51;;
2654;0,23;;
2655;0,07;;
2656;0,22;;
2657;0,30;;
2658;0,34;;
2659;0,52;;
2660;0,14;;
2661;0,34;;
2662;0,10;;
2663;0,56;;
2664;0,33;;
2665;0,60;;
2666;0,12;;
2667;0,53;;
2668;0,13;;
2669;0,48;;
2670;0,55;;
2671;0,48;;
2672;0,26;;
2673;0,35;;
2674;0,40;;
2675;0,22;;
2676;0,60;;
2677;0,41;;
2678;0,21;;
2679;0,14;;
2680;0,06;;
2681;0,39;;
2682;0,78;;
2683;0,13;;
2684;0,06;;
2685;0,26;;
2686;0,42;;
2687;1,08;;
2688;0,25;;
2689;0,25;;
2690;0,59;;
2691;0,02;;
2692;1,09;;
2693;1,10;;
2694;1,13;;
2695;0,74;;
2696;0,22;;
2697;0,55;;
2698;0,53;;
2699;0,12;;
2700;1,52;;
2701;0,38;;
2702;0,06;;
2703;0,18;;
2704;0,80;;
2705;0,67;;
2706;0,45;;
2707;0,16;;
2708;0,07;;
2709;0,73;;
2710;0,32;;
2711;0,21;;
2712;0,34;;
2713;0,40;;
2714;0,38;;
2715;0,21;;
2716;0,63;;
2717;0,05;;
2718;0,13;;
2719;0,25;;
2720;0,09;;
2721;0,20;;
2722;0,35;;
2723;0,52;;
2724;0,50;;
2725;0,04;;
2726;0,58;;
2727;0,36;;
2728;0,30;;
2729;0,39;;
2730;0,38;;
2731;0,09;;
2732;0,11;;
2733;0,49;;
2734;0,59;;
2735;0,51;;
2736;0,06;;
2737;0,27;;
2738;0,65;;
2739;0,20;;
2740;0,34;;
2741;0,51;;
2742;0,07;;
2743;2,77;;
2744;0,32;;
2745;0,42;;
2746;0,04;;
2747;0,48;;
2748;0,63;;
2749;0,72;;
2750;0,02;;
2751;0,39;;
2752;0,59;;
2753;0,84;;
2754;0,38;;
2755;0,97;;
2756;0,62;;
2757;0,07;;
2758;0,23;;
2759;0,37;;
2760;0,50;;
2761;1,33;;
2762;0,23;;
2763;0,30;;
2764;0,39;;
2765;2,58;;
2766;0,01;;
2767;0,00;;
2768;0,44;;
2769;0,28;;
2770;0,46;;
2771;0,16;;
2772;0,15;;
2773;0,33;;
2774;0,48;;
2775;0,24;;
2776;0,70;;
2777;0,33;;
2778;0,44;;
2779;0,02;;
2780;0,10;;
2781;0,29;;
2782;0,62;;
2783;0,55;;
2784;0,46;;
2785;0,35;;
2786;0,02;;
2787;0,13;;
2788;0,23;;
2789;0,29;;
2790;1,69;;
2791;0,19;;
2792;0,13;;
2793;0,20;;
2794;1,36;;
2795;0,22;;
2796;1,14;;
2797;0,63;;
2798;0,07;;
2799;0,45;;
2800;0,50;;
2801;0,08;;
2802;0,59;;
2803;0,15;;
2804;0,32;;
2805;0,84;;
2806;0,28;;
2807;0,34;;
2808;0,64;;
2809;0,22;;
2810;0,09;;
2811;0,05;;
2812;0,23;;
2813;1,90;;
2814;0,68;;
2815;0,38;;
2816;0,76;;
2817;0,21;;
2818;1,04;;
2819;0,76;;
2820;0,94;;
2821;0,18;;
2822;0,00;;
2823;0,19;;
2824;0,14;;
2825;0,30;;
2826;0,85;;
2827;0,17;;
2828;0,22;;
2829;0,50;;
2830;0,16;;
2831;0,46;;
2832;0,04;;
2833;0,03;;
2834;0,06;;
2835;0,02;;
2836;0,15;;
2837;0,26;;
2838;0,40;;
2839;0,22;;
2840;0,45;;
2841;0,06;;
2842;0,76;;
2843;0,18;;
2844;0,53;;
2845;0,47;;
2846;0,02;;
2847;0,73;;
2848;0,34;;
2849;0,01;;
2850;0,70;;
2851;0,04;;
2852;0,33;;
2853;0,16;;
2854;0,54;;
2855;0,33;;
2856;0,18;;
2857;0,20;;
2858;0,70;;
2859;1,01;;
2860;0,22;;
2861;0,11;;
2862;0,23;;
2863;0,05;;
2864;3,42;;
2865;0,21;;
2866;0,21;;
2867;0,12;;
2868;0,09;;
2869;0,14;;
2870;0,41;;
2871;0,38;;
2872;0,49;;
2873;0,07;;
2874;0,34;;
2875;0,04;;
2876;0,14;;
2877;0,30;;
2878;0,04;;
2879;0,11;;
2880;0,42;;
2881;1,17;;
2882;1,67;;
2883;0,30;;
2884;0,50;;
2885;0,43;;
2886;0,50;;
2887;0,66;;
2888;0,42;;
2889;0,34;;
2890;1,44;;
2891;0,57;;
2892;0,76;;
2893;0,46;;
2894;0,25;;
2895;0,10;;
2896;0,42;;
2897;0,25;;
2898;0,34;;
2899;0,31;;
2900;0,03;;
2901;0,69;;
2902;0,70;;
2903;0,24;;
2904;0,18;;
2905;0,38;;
2906;0,04;;
2907;0,11;;
2908;5,01;;
2909;1,80;;
2910;0,08;;
2911;0,26;;
2912;0,71;;
2913;0,21;;
2914;0,75;;
2915;1,58;;
2916;0,23;;
2917;0,21;;
2918;0,22;;
2919;0,44;;
2920;0,05;;
2921;0,54;;
2922;0,31;;
2923;0,73;;
2924;2,79;;
2925;1,44;;
2926;0,21;;
2927;0,49;;
2928;0,11;;
2929;0,28;;
2930;0,00;;
2931;0,28;;
2932;0,10;;
2933;0,21;;
2934;0,27;;
2935;0,29;;
2936;1,72;;
2937;0,68;;
2938;0,13;;
2939;0,21;;
2940;0,08;;
2941;0,31;;
2942;1,53;;
2943;0,06;;
2944;0,24;;
2945;0,31;;
2946;0,35;;
2947;1,18;;
2948;0,18;;
2949;0,30;;
2950;0,19;;
2951;0,10;;
2952;0,08;;
2953;0,02;;
2954;0,14;;
2955;0,25;;
2956;0,56;;
2957;0,56;;
2958;0,30;;
2959;0,54;;
2960;0,48;;
2961;0,45;;
2962;0,48;;
2963;0,02;;
2964;0,14;;
2965;0,27;;
2966;0,11;;
2967;0,25;;
2968;0,52;;
2969;0,13;;
2970;0,04;;
2971;0,40;;
2972;0,59;;
2973;1,13;;
2974;0,36;;
2975;0,06;;
2976;0,87;;
2977;0,03;;
2978;0,44;;
2979;0,07;;
2980;0,06;;
2981;0,05;;
2982;0,50;;
2983;0,11;;
2984;0,93;;
2985;0,01;;
2986;1,63;;
2987;0,59;;
2988;0,13;;
2989;0,89;;
2990;0,39;;
2991;0,48;;
2992;0,12;;
2993;0,45;;
2994;0,23;;
2995;0,75;;
2996;1,53;;
2997;0,01;;
2998;0,46;;
2999;0,27;;
3000;0,38;;
3001;0,21;;
3002;0,37;;
3003;0,39;;
3004;0,08;;
3005;0,28;;
3006;0,05;;
3007;0,55;;
3008;0,10;;
3009;0,33;;
3010;1,05;;
3011;0,41;;
3012;0,02;;
3013;0,08;;
3014;0,28;;
3015;0,95;;
3016;1,49;;
3017;0,25;;
3018;0,49;;
3019;0,02;;
3020;0,28;;
3021;0,17;;
3022;0,18;;
3023;0,16;;
3024;0,43;;
3025;0,08;;
3026;0,49;;
3027;0,07;;
3028;0,16;;
3029;0,52;;
3030;#VALUE!;;
3031;0,23;;
3032;0,45;;
3033;1,56;;
3034;0,91;;
3035;0,49;;
3036;0,20;;
3037;0,47;;
3038;0,42;;
3039;1,35;;
3040;0,29;;
3041;0,42;;
3042;0,08;;
3043;1,86;;
3044;0,67;;
3045;0,27;;
3046;0,34;;
3047;0,04;;
3048;0,37;;
3049;0,31;;
3050;0,49;;
3051;0,05;;
3052;0,31;;
3053;0,14;;
3054;0,41;;
3055;0,79;;
3056;0,35;;
3057;0,03;;
3058;0,42;;
3059;1,18;;
3060;1,04;;
3061;0,06;;
3062;0,15;;
3063;0,27;;
3064;0,03;;
3065;0,50;;
3066;0,57;;
3067;2,30;;
3068;0,87;;
3069;0,13;;
3070;0,02;;
3071;0,01;;
3072;1,54;;
3073;0,04;;
3074;0,10;;
3075;0,16;;
3076;0,15;;
3077;0,16;;
3078;0,68;;
3079;0,99;;
3080;0,10;;
3081;0,45;;
3082;0,28;;
3083;0,23;;
3084;0,99;;
3085;0,73;;
3086;0,03;;
3087;1,06;;
3088;0,27;;
3089;1,13;;
3090;0,38;;
3091;0,02;;
3092;0,31;;
3093;0,08;;
3094;0,12;;
3095;1,43;;
3096;0,48;;
3097;0,28;;
3098;0,21;;
3099;0,11;;
3100;0,48;;
3101;0,16;;
3102;0,23;;
3103;0,29;;
3104;0,52;;
3105;0,47;;
3106;0,00;;
3107;0,16;;
3108;0,28;;
3109;0,02;;
3110;0,24;;
3111;0,40;;
3112;0,03;;
3113;#VALUE!;;
3114;1,34;;
3115;0,07;;
3116;0,18;;
3117;0,37;;
3118;0,19;;
3119;5,54;;
3120;0,40;;
3121;2,94;;
3122;0,19;;
3123;0,02;;
3124;0,17;;
3125;0,27;;
3126;1,28;;
3127;0,36;;
3128;0,09;;
3129;0,72;;
3130;0,12;;
3131;0,15;;
3132;0,16;;
3133;1,00;;
3134;0,13;;
3135;0,13;;
3136;0,12;;
3137;0,03;;
3138;1,51;;
3139;0,45;;
3140;0,22;;
3141;0,00;;
3142;0,16;;
3143;0,66;;
3144;0,04;;
3145;0,27;;
3146;0,18;;
3147;0,22;;
3148;0,20;;
3149;0,20;;
3150;0,82;;
3151;0,20;;
3152;0,66;;
3153;0,39;;
3154;0,37;;
3155;1,11;;
3156;0,19;;
3157;0,14;;
3158;0,35;;
3159;0,25;;
3160;0,27;;
3161;0,35;;
3162;0,03;;
3163;0,41;;
3164;0,28;;
3165;0,32;;
3166;0,08;;
3167;0,45;;
3168;0,55;;
3169;0,25;;
3170;0,00;;
3171;0,31;;
3172;0,36;;
3173;0,07;;
3174;0,19;;
3175;0,79;;
3176;0,40;;
3177;0,63;;
3178;0,08;;
3179;1,87;;
3180;0,11;;
3181;0,66;;
3182;0,07;;
3183;2,17;;
3184;0,25;;
3185;0,67;;
3186;0,46;;
3187;0,13;;
3188;0,30;;
3189;0,79;;
3190;0,72;;
3191;0,45;;
3192;0,10;;
3193;0,50;;
3194;0,27;;
3195;0,23;;
3196;0,01;;
3197;0,14;;
3198;0,37;;
3199;0,41;;
3200;0,01;;
3201;0,69;;
3202;0,57;;
3203;1,76;;
3204;0,36;;
3205;0,03;;
3206;0,68;;
3207;0,03;;
3208;0,14;;
3209;0,42;;
3210;0,64;;
3211;1,25;;
